,TOK,SHOT,GROUP,CONFIG,IP,BT,NEL,RGEO,AMIN,KAREA,EPSILON,DELTA,DELTAU,DELTAL,MEFF,POHM,PNBI,PECRH,PICRH,PLTH,PRAD,TAUTH,TAU98Y2,HIPB98Y2,TAU20,H20,IPN,qCYL,GWF,HIGHZ,COAT,PFIN,PRFN,PLH,SELDB5,STD3,DB2P8,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE
158,ASDEX,6406,LEGACY,DN,0.1971,2.2,3.144,1.666,0.4263,0.9385,0.2558823529411765,0.0,0.0,0.0,1.5,0.0,2.423,0.0,0.0,1.204,0.0,0.03962,0.025050307234527287,1.054,0.022846614289258403,1.7341738035393628,0.21015929882924952,5.713418096964814,0.9107023370706601,0,0,1.5665603036216398,0.0,1.5467007522138836,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
159,ASDEX,6406,LEGACY,DN,0.19699999999999998,2.2,3.138,1.658,0.4288,0.9329,0.2586248492159228,0.0,0.0,0.0,1.5,0.03351,2.423,0.0,0.0,1.4769999999999999,0.0,0.0329,0.021555963774817204,1.018,0.019720048936925805,1.668352857806287,0.2088280189959294,5.776789987129012,0.9201235347596318,0,0,1.567510201870178,0.0,1.5457634643201346,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
160,ASDEX,6406,LEGACY,DN,0.1963,2.2,3.062,1.652,0.4298,0.9308,0.26016949152542374,0.0,0.0,0.0,1.5,0.02222,2.42,0.0,0.0,1.6949999999999998,0.0,0.02824,0.01923731328341856,0.9787,0.017709591796511097,1.5946160885291247,0.20760184440966198,5.832456917723651,0.9052480162187666,0,0,1.59803766150172,0.0,1.5143573010199642,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
165,ASDEX,6412,LEGACY,DN,0.19799999999999998,1.574,3.193,1.666,0.4183,0.9577,0.2510804321728692,0.0,0.0,0.0,1.5,0.0,1.666,0.0,0.0,0.4168,0.0,0.1045,0.05029961199897362,1.385,0.043974970940847666,2.3763517692954648,0.3007271217285673,3.997972123528533,0.8864603807850892,0,0,1.4037860785861285,0.0,1.1867905127524625,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
166,ASDEX,6412,LEGACY,DN,0.19749999999999998,1.573,3.194,1.66,0.4217,0.9504,0.25403614457831325,0.0,0.0,0.0,1.5,0.03102,1.666,0.0,0.0,0.5878,0.0,0.08113,0.03933766822071303,1.375,0.034554941305590614,2.347855239646263,0.2977383493476364,4.054498729106117,0.9034931964716149,0,0,1.3981273345813563,0.0,1.191593897632259,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
167,ASDEX,6412,LEGACY,DN,0.1974,1.574,3.298,1.656,0.424,0.9451,0.2560386473429952,0.0,0.0,0.0,1.5,0.01728,1.668,0.0,0.0,1.029,0.0,0.05018,0.026950826274799805,1.241,0.0237804207642238,2.1101392821229124,0.29578528445733737,4.090503116945412,0.9435938221990983,0,0,1.3605582741118594,0.0,1.2259673339525508,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
174,ASDEX,6415,LEGACY,DN,0.2944,2.201,3.96,1.68,0.4123,0.9694,0.24541666666666667,0.0,0.0,0.0,1.5,0.009897,2.493,0.0,0.0,1.924,0.0,0.05045,0.02945291864204825,1.142,0.02681678636534654,1.8812843311155663,0.3244176158324612,3.6666769166679405,0.7183464048367793,0,0,1.3781690436055636,0.0,1.8089217803628919,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
179,ASDEX,6416,LEGACY,DN,0.29769999999999996,2.201,3.538,1.658,0.4026,0.9933,0.24282267792521112,0.0,0.0,0.0,1.5,0.050789999999999995,2.484,0.0,0.0,0.9813999999999999,0.0,0.06394,0.04462620212193683,0.9553,0.0411475456161969,1.55392014377721,0.33595802657555507,3.5896711330525193,0.6051686303124248,0,0,1.5552730540710944,0.0,1.597147197720595,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
180,ASDEX,6416,LEGACY,DN,0.2965,2.2,3.917,1.657,0.4089,0.9776,0.24677127338563667,0.0,0.0,0.0,1.5,0.04572,2.492,0.0,0.0,1.185,0.0,0.07139,0.04052352999787192,1.175,0.03671152553523817,1.944620904720375,0.3295982569643611,3.6596612962046655,0.6939256927733021,0,0,1.4206321789242315,0.0,1.75414863676188,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
181,ASDEX,6416,LEGACY,DN,0.29469999999999996,2.201,3.89,1.65,0.4123,0.9692,0.2498787878787879,0.0,0.0,0.0,1.5,0.04263,2.492,0.0,0.0,1.962,0.0,0.04668,0.02815503586257474,1.105,0.025738082692687438,1.8136549080737263,0.3247482044355513,3.728773830067229,0.704930023308721,0,0,1.4223636166419744,0.0,1.7520133184250772,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
186,ASDEX,6421,LEGACY,DN,0.2971,2.2,3.3649999999999998,1.655,0.3998,1.0,0.24157099697885195,0.0,0.0,0.0,1.5,0.046919999999999996,2.48,0.0,0.0,1.139,0.0,0.0479,0.03932032212287668,0.8121,0.03673562940219671,1.3039112376589819,0.33778252762745004,3.5758361848320273,0.5687453631997385,0,0,1.6293978275771175,0.0,1.5220346793316346,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
187,ASDEX,6421,LEGACY,DN,0.2964,2.201,3.6959999999999997,1.651,0.4074,0.9811,0.2467595396729255,0.0,0.0,0.0,1.5,0.0019199999999999998,2.488,0.0,0.0,1.284,0.0,0.06157,0.03726581348489704,1.101,0.03418552627000866,1.8010546192473287,0.3305499776176179,3.662014835365758,0.6501980838169122,0,0,1.4944677226113683,0.0,1.6648067819441268,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
188,ASDEX,6421,LEGACY,DN,0.2955,2.2,3.847,1.658,0.4135,0.9666,0.2493968636911942,0.0,0.0,0.0,1.5,0.0,2.491,0.0,0.0,1.914,0.0,0.04894,0.02876116454919782,1.134,0.02630876696796725,1.8602164084537998,0.3248323623172474,3.7106371841188395,0.6993033384640923,0,0,1.4237460082855982,0.0,1.749609821908849,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
194,ASDEX,6480,LEGACY,DN,0.3705,1.888,5.111,1.68,0.3991,1.002,0.23755952380952383,0.0,0.0,0.0,1.5,0.08145,2.444,0.0,0.0,1.265,0.0,0.08951,0.0532225974503102,1.121,0.046425989806018274,1.928014897991398,0.4917048528681058,2.420503290426065,0.6902890700870805,0,0,1.2859820408625764,0.0,1.900493103590062,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
195,ASDEX,6480,LEGACY,DN,0.3696,1.888,5.281,1.674,0.4017,0.9957,0.2399641577060932,0.0,0.0,0.0,1.5,0.09427999999999999,2.444,0.0,0.0,1.92,0.0,0.06616,0.040109185042226186,1.1,0.03502739204547396,1.8888074771341365,0.48733560334679304,2.451414489184472,0.724332114972933,0,0,1.250047990295129,0.0,1.9551249383817546,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
200,ASDEX,6516,LEGACY,DN,0.3722,2.197,3.484,1.677,0.3941,1.014,0.2350029815146094,0.0,0.0,0.0,1.5,0.052559999999999996,2.493,0.0,0.0,1.2169999999999999,0.0,0.06124,0.04796826621933384,0.8512,0.045255276679251256,1.353212365356667,0.4298727117102893,2.7716695752533647,0.45673523843538316,0,0,1.5969739465501438,0.0,1.5610774398577338,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
202,ASDEX,6516,LEGACY,DN,0.3694,2.197,4.147,1.673,0.4018,0.9945,0.24016736401673638,0.0,0.0,0.0,1.5,0.07687999999999999,2.505,0.0,0.0,1.9989999999999999,0.0,0.059,0.0360634483834538,1.091,0.033189221815452336,1.777685548882939,0.41846284346748236,2.8538548552543648,0.569386127462379,0,0,1.3774127192659076,0.0,1.818627028023264,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
207,ASDEX,6517,LEGACY,DN,0.3716,2.197,3.506,1.675,0.3934,1.016,0.23486567164179106,0.0,0.0,0.0,1.5,0.1166,2.493,0.0,0.0,1.2129999999999999,0.0,0.06104,0.04807387243757541,0.8465,0.04532169895122515,1.3468162362070928,0.4299434062115946,2.7750573556955804,0.45872751489955543,0,0,1.5937898436461109,0.0,1.5641961893148768,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
208,ASDEX,6517,LEGACY,DN,0.3719,2.198,3.976,1.681,0.3999,0.9994,0.23789411064842353,0.0,0.0,0.0,1.5,0.025249999999999998,2.5029999999999997,0.0,0.0,1.181,0.0,0.09357,0.05168712354966442,1.207,0.047474907164853905,1.9709359235834525,0.42310395615282353,2.809609443785957,0.5371219224593042,0,0,1.4216768106839457,0.0,1.7605970507430917,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
209,ASDEX,6517,LEGACY,DN,0.37,2.198,4.149,1.679,0.4028,0.9925,0.23990470518165574,0.0,0.0,0.0,1.5,0.022879999999999998,2.505,0.0,0.0,1.9389999999999998,0.0,0.0647,0.037074532975179125,1.163,0.03407547083744898,1.8987265152883703,0.4179117424615499,2.8487524481882716,0.5715714231156124,0,0,1.3681712840504674,0.0,1.8309111068198671,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
214,ASDEX,6523,LEGACY,DN,0.37129999999999996,2.2,3.429,1.672,0.3929,1.017,0.234988038277512,0.0,0.0,0.0,1.5,0.09407,2.145,0.0,0.0,1.339,0.0,0.05516,0.04436430374304686,0.8286,0.042083473164349544,1.3107283180877776,0.429556445082024,2.78173960214467,0.4478746339325701,0,0,1.3980978435441362,0.0,1.5342273860908684,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
215,ASDEX,6523,LEGACY,DN,0.3715,2.198,3.9899999999999998,1.68,0.3978,1.005,0.2367857142857143,0.0,0.0,0.0,1.5,0.07411,2.155,0.0,0.0,1.2009999999999998,0.0,0.08933,0.051138586819810934,1.165,0.0470192480738071,1.8998602414861427,0.42488006144806445,2.800433162786003,0.5339412917851531,0,0,1.2276694741484373,0.0,1.7553584620117704,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
216,ASDEX,6523,LEGACY,DN,0.3695,2.198,3.911,1.672,0.4004,0.9981,0.2394736842105263,0.0,0.0,0.0,1.5,0.08082,2.154,0.0,0.0,1.708,0.0,0.06767,0.03925557647020228,1.149,0.03640810475009622,1.8586520903651587,0.4198485772644099,2.8464867711103197,0.5331033155158832,0,0,1.2444746801786208,0.0,1.7308508034015073,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
221,ASDEX,6553,LEGACY,DN,0.2961,2.195,2.723,1.681,0.4054,0.9864,0.2411659726353361,0.0,0.0,0.0,1.5,0.003574,2.483,0.0,0.0,1.3399999999999999,0.0,0.04877,0.03273307890838047,0.9934,0.03166973480824511,1.5399560588459016,0.3327515893074474,3.574530115732964,0.4748173669536293,0,0,1.8730546560273904,0.0,1.3256420425372202,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
222,ASDEX,6553,LEGACY,DN,0.2963,2.197,3.105,1.684,0.4119,0.971,0.24459619952494063,0.0,0.0,0.0,1.5,0.0,2.501,0.0,0.0,1.2229999999999999,0.0,0.07274,0.03679809544470386,1.318,0.0346170902968634,2.1012742369797284,0.3274234668365777,3.626846176197548,0.5585517407397005,0,0,1.6721969702020791,0.0,1.4956372033718988,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
223,ASDEX,6553,LEGACY,DN,0.29369999999999996,2.195,3.16,1.675,0.414,0.9656,0.2471641791044776,0.0,0.0,0.0,1.5,0.008372,2.5029999999999997,0.0,0.0,1.9,0.0,0.05061,0.026882760886228967,1.255,0.02539590186091683,1.992841218129235,0.3231983097289624,3.692187182900614,0.5793402348235537,0,0,1.6525353466681794,0.0,1.5146423373312505,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
228,ASDEX,6602,LEGACY,DN,0.3719,2.195,4.433,1.677,0.3948,1.012,0.23542039355992841,0.0,0.0,0.0,1.5,0.058679999999999996,2.509,0.0,0.0,1.323,0.0,0.06392,0.04991320494728228,0.8537,0.04525130486934843,1.4125559513599144,0.42915532907293685,2.7757483379887926,0.5836812113473746,0,0,1.329895780031739,0.0,1.8866140021439277,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
229,ASDEX,6602,LEGACY,DN,0.37079999999999996,2.196,5.096,1.678,0.4006,0.9973,0.23873659117997617,0.0,0.0,0.0,1.5,0.07493999999999999,2.513,0.0,0.0,1.551,0.0,0.07868,0.04713002582476855,1.113,0.04170247869374338,1.8866984041359716,0.42149889919219524,2.824349041481422,0.692885473686431,0,0,1.1764855438157413,0.0,2.1360228463577116,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
230,ASDEX,6602,LEGACY,DN,0.3699,2.197,5.125,1.675,0.4016,0.9943,0.23976119402985074,0.0,0.0,0.0,1.5,0.04296,2.514,0.0,0.0,1.9529999999999998,0.0,0.06717,0.04007015931258911,1.118,0.03556127272372858,1.8888525312869413,0.4192379322038201,2.8431892358917175,0.702015691118355,0,0,1.1705797147426455,0.0,2.147653823432869,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
235,ASDEX,6606,LEGACY,DN,0.3705,2.195,6.0169999999999995,1.676,0.3962,1.008,0.23639618138424823,0.0,0.0,0.0,1.5,0.09058,2.517,0.0,0.0,1.3739999999999999,0.0,0.07724,0.05482104606793885,0.9393,0.047170817919473584,1.6374530569272348,0.42602905276665914,2.7966091665330017,0.8008858382563621,0,0,1.0476175695457937,0.0,2.402594298882629,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
236,ASDEX,6606,LEGACY,DN,0.3704,2.195,6.476,1.677,0.3968,1.007,0.23661299940369707,0.0,0.0,0.0,1.5,0.1146,2.517,0.0,0.0,1.496,0.0,0.07806,0.05331401094443035,0.9764,0.0453633765427618,1.720771378788718,0.4252700418840474,2.801388140861431,0.8648266452402038,0,0,0.9870432493592483,0.0,2.55004023545467,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
237,ASDEX,6606,LEGACY,DN,0.3699,2.195,6.802,1.676,0.3984,1.003,0.237708830548926,0.0,0.0,0.0,1.5,0.09391999999999999,2.518,0.0,0.0,1.9709999999999999,0.0,0.06204,0.04484513410234271,0.9226,0.038009336203490174,1.6322305569309898,0.42299036693470926,2.8182906240672665,0.9169398098812308,0,0,0.9470739096995396,0.0,2.6587154119775493,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
242,ASDEX,6616,LEGACY,DN,0.2966,2.197,3.283,1.654,0.4027,0.9931,0.24347037484885128,0.0,0.0,0.0,1.5,0.06773,2.5069999999999997,0.0,0.0,1.137,0.0,0.05202,0.03882325051723455,0.8933,0.03635098648790073,1.4310478208704083,0.3352428006721584,3.606198683127674,0.5639139885998262,0,0,1.6701978070043595,0.0,1.5010198130343109,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
243,ASDEX,6616,LEGACY,DN,0.296,2.197,3.585,1.651,0.4087,0.9784,0.24754694124772866,0.0,0.0,0.0,1.5,0.057819999999999996,2.5149999999999997,0.0,0.0,1.415,0.0,0.05515,0.03435373923348052,1.07,0.0317083754948668,1.7392880946842615,0.32965298788670044,3.673558806025751,0.6355600595539928,0,0,1.5445105201717155,0.0,1.628347600844044,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
244,ASDEX,6616,LEGACY,DN,0.29469999999999996,2.197,3.659,1.649,0.4119,0.9708,0.24978775015160704,0.0,0.0,0.0,1.5,0.030619999999999998,2.517,0.0,0.0,1.97,0.0,0.0456,0.027369429882876925,1.111,0.025287442415465194,1.803266587850424,0.3256554022164678,3.7231678976722584,0.6617831882072415,0,0,1.5115452681110537,0.0,1.6651833412474917,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
249,ASDEX,6627,LEGACY,DN,0.2971,2.197,4.317,1.653,0.3999,1.0,0.24192377495462794,0.0,0.0,0.0,1.5,0.07907,2.5269999999999997,0.0,0.0,1.772,0.0,0.03458,0.0320467051949594,0.7192,0.02894998919182829,1.1944736756503138,0.3381591870430056,3.5770693836548215,0.7300154940663928,0,0,1.369138575242139,0.0,1.8456860727578923,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
250,ASDEX,6627,LEGACY,DN,0.2949,2.195,4.551,1.647,0.4021,0.9942,0.24414086217364905,0.0,0.0,0.0,1.5,0.05973,2.53,0.0,0.0,1.777,0.0,0.04083,0.032247291722542926,0.8441,0.028823405081084177,1.4165571307463372,0.3341228482131679,3.6322694851772783,0.7838808986908976,0,0,1.3140049639328033,0.0,1.9254112955766436,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
251,ASDEX,6627,LEGACY,DN,0.295,2.195,4.7,1.648,0.4043,0.9888,0.24532766990291263,0.0,0.0,0.0,1.5,0.05396,2.5309999999999997,0.0,0.0,2.026,0.0,0.03839,0.029851454790482075,0.8574,0.026569613112236625,1.4448836660824202,0.33241740131851394,3.6487259547457622,0.8181504946946235,0,0,1.2742469876891005,0.0,1.9862711267539057,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
256,ASDEX,6802,LEGACY,DN,0.29519999999999996,2.193,4.093,1.667,0.3973,1.007,0.23833233353329333,0.0,0.0,0.0,1.5,0.08600999999999999,1.938,0.0,0.0,1.524,0.0,0.03865,0.03504107205172015,0.7355,0.031876764009192,1.2124819190823404,0.3388122907601687,3.5417938843002736,0.6875628360674001,0,0,1.0939611710519652,0.0,1.771543681149485,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
257,ASDEX,6802,LEGACY,DN,0.2949,2.192,4.157,1.667,0.3977,1.006,0.23857228554289142,0.0,0.0,0.0,1.5,0.08159999999999999,1.9389999999999998,0.0,0.0,1.4909999999999999,0.0,0.04198,0.035758283503989144,0.7827,0.032418488444841784,1.294940079375588,0.33828179917738677,3.547393324733629,0.700432528256002,0,0,1.0806459443363663,0.0,1.7942972072973966,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
258,ASDEX,6802,LEGACY,DN,0.2944,2.194,4.091,1.665,0.3987,1.004,0.23945945945945946,0.0,0.0,0.0,1.5,0.08836999999999999,1.938,0.0,0.0,1.5739999999999998,0.0,0.04019,0.034111517109314995,0.7858,0.03102470434966245,1.2954192744930144,0.33655414737825007,3.571747654428613,0.6939593280835388,0,0,1.0915582904189458,0.0,1.7754434344098886,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
263,ASDEX,6888,LEGACY,DN,0.24819999999999998,2.192,4.348,1.673,0.4063,0.9847,0.24285714285714285,0.0,0.0,0.0,1.5,0.07947,2.299,0.0,0.0,1.29,0.0,0.04617,0.03431190145316595,0.8971,0.030351012560852732,1.5212013077794604,0.2786855205692819,4.290524819569472,0.9085132710060873,0,0,1.2071711864462378,0.0,1.9044523476144015,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
264,ASDEX,6888,LEGACY,DN,0.2458,2.192,4.2059999999999995,1.665,0.4098,0.9762,0.2461261261261261,0.0,0.0,0.0,1.5,0.03648,2.2969999999999997,0.0,0.0,1.46,0.0,0.04348,0.030538071274999277,0.9492,0.027165398760771398,1.6005654981508295,0.2736335688051497,4.390329837334684,0.9027784230400573,0,0,1.233437742074282,0.0,1.8622747801904593,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
265,ASDEX,6888,LEGACY,DN,0.2457,2.192,4.243,1.664,0.4112,0.973,0.24711538461538463,0.0,0.0,0.0,1.5,0.03571,2.298,0.0,0.0,1.748,0.0,0.03853,0.027019096640928632,0.9507,0.02406535339301657,1.6010568958102596,0.27259099235990797,4.410330421214114,0.9173265427481929,0,0,1.222217540749913,0.0,1.8801890198614086,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
270,ASDEX,7121,LEGACY,DN,0.2959,2.201,3.581,1.667,0.4043,0.9893,0.24253149370125973,0.0,0.0,0.0,1.5,0.01984,2.5149999999999997,0.0,0.0,1.172,0.0,0.05996,0.03972534697189465,1.006,0.03662800513009456,1.6369987878683363,0.3325226104699334,3.6078209295236956,0.6214650520539046,0,0,1.5450943106075106,0.0,1.6277323544160454,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
271,ASDEX,7121,LEGACY,DN,0.2955,2.201,4.175,1.67,0.4101,0.9755,0.24556886227544913,0.0,0.0,0.0,1.5,0.03243,2.526,0.0,0.0,1.0899999999999999,0.0,0.08684,0.04441188741134565,1.629,0.03969047595183124,2.1879304270724766,0.3273766296958189,3.6586671652811646,0.7464975829330641,0,0,1.3549276746867325,0.0,1.864306152418081,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
272,ASDEX,7121,LEGACY,DN,0.2948,2.201,4.264,1.663,0.4125,0.9695,0.2480457005411906,0.0,0.0,0.0,1.5,0.04282,2.5269999999999997,0.0,0.0,1.9849999999999999,0.0,0.05136,0.02934343339409628,1.167,0.02640670040154253,1.9449609083685382,0.3247008935332425,3.7031050955525657,0.7731922553730066,0,0,1.3313054870377856,0.0,1.8981368473307265,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
277,ASDEX,7124,LEGACY,DN,0.2961,2.201,3.447,1.667,0.4033,0.9919,0.24193161367726454,0.0,0.0,0.0,1.5,0.04496,2.512,0.0,0.0,1.208,0.0,0.05427,0.038348548327726155,1.179,0.03563344715577585,1.52300729600345,0.3335724254906111,3.59699947100743,0.5948523651988794,0,0,1.5938137374113166,0.0,1.5760938314410615,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
278,ASDEX,7124,LEGACY,DN,0.2954,2.201,4.044,1.663,0.4091,0.9774,0.24600120264582082,0.0,0.0,0.0,1.5,0.042929999999999996,2.524,0.0,0.0,1.632,0.0,0.05507,0.032979329899391174,1.113,0.029894867181049254,1.842122250167065,0.3280658077354452,3.6645326912568597,0.7197960973572458,0,0,1.3971954818443482,0.0,1.8064759246631898,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
279,ASDEX,7124,LEGACY,DN,0.2944,2.201,4.212,1.662,0.4103,0.9749,0.24687123947051745,0.0,0.0,0.0,1.5,0.018619999999999998,2.526,0.0,0.0,1.964,0.0,0.04909,0.029385716017114972,1.114,0.02652856552730951,1.8504581391506034,0.3259989836893097,3.6913423569010315,0.7566646822059894,0,0,1.3514456318049863,0.0,1.8691095968294946,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
284,ASDEX,7940,LEGACY,DN,0.2968,2.211,3.767,1.653,0.4024,0.9976,0.24343617664851783,0.0,0.0,0.0,1.5,0.07943,2.122,0.0,0.0,1.176,0.0,0.05498,0.04028445162196493,0.9099,0.036900379289850085,1.4899575846669668,0.33359319433916634,3.6399413109377208,0.6456505724015397,0,0,1.2650355273866014,0.0,1.677423245482896,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
285,ASDEX,7940,LEGACY,DN,0.2951,2.211,3.9219999999999997,1.653,0.4048,0.9911,0.24488808227465214,0.0,0.0,0.0,1.5,0.058179999999999996,2.125,0.0,0.0,1.27,0.0,0.05835,0.03856890110621008,1.009,0.035078905673755684,1.6633928248125085,0.3297159549003098,3.680570726639406,0.6841782442115107,0,0,1.220404917518516,0.0,1.741225366676515,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
286,ASDEX,7940,LEGACY,DN,0.2949,2.211,4.116,1.654,0.4076,0.9843,0.24643288996372434,0.0,0.0,0.0,1.5,0.07776,2.127,0.0,0.0,1.6989999999999998,0.0,0.0499,0.032145529634340655,1.035,0.02911532769231432,1.7138738923818566,0.3272290523473275,3.7063318774922167,0.7284819859241238,0,0,1.1677079087866014,0.0,1.8215171653759081,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
291,ASDEX,7941,LEGACY,DN,0.2963,2.022,4.7,1.656,0.4034,0.995,0.24359903381642511,0.0,0.0,0.0,1.5,0.03197,2.132,0.0,0.0,1.248,0.0,0.05791,0.04178938739835996,0.9239,0.03665141840533703,1.5800207064173915,0.3632575139013735,3.336215072940664,0.810938401955812,0,0,1.140548088982694,0.0,1.8692767280874816,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
292,ASDEX,7941,LEGACY,DN,0.29519999999999996,2.022,4.88,1.652,0.4068,0.9866,0.24624697336561743,0.0,0.0,0.0,1.5,0.059629999999999996,2.133,0.0,0.0,1.2,0.0,0.06981,0.04323058149262114,1.077,0.03756117772563218,1.8585679211107602,0.3588841329446881,3.384759057597591,0.8594393416559903,0,0,1.1016657448872085,0.0,1.936158957378113,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
293,ASDEX,7941,LEGACY,DN,0.2953,2.022,5.229,1.659,0.4108,0.9768,0.24761904761904763,0.0,0.0,0.0,1.5,0.01278,2.135,0.0,0.0,1.595,0.0,0.06143,0.03669383794149508,1.116,0.031608306223249276,1.9434764889368092,0.3555100322932649,3.4017926885782006,0.93878455822207,0,0,1.0304292924893843,0.0,2.071951967555304,1,1.0,1.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
298,ASDEX,7942,LEGACY,DN,0.2964,2.399,3.577,1.651,0.401,1.0,0.2428831011508177,0.0,0.0,0.0,1.5,0.07217,2.1189999999999998,0.0,0.0,1.427,0.0,0.04198,0.03482790164327662,0.8034,0.0325205921620072,1.2908744032356194,0.3081084283871397,3.9415199126853153,0.6096482882985644,0,0,1.2408113602052062,0.0,1.7077535457521587,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
299,ASDEX,7942,LEGACY,DN,0.2949,2.399,3.7279999999999998,1.649,0.4035,0.9944,0.24469375379017588,0.0,0.0,0.0,1.5,0.05082,2.122,0.0,0.0,1.5719999999999998,0.0,0.04447,0.032898207187124016,0.9012,0.030508952015994066,1.4576049671154543,0.30464986185383935,3.993493830725734,0.6466035459551631,0,0,1.1972161555859535,0.0,1.7724451763361224,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
300,ASDEX,7942,LEGACY,DN,0.2946,2.398,3.675,1.647,0.4038,0.9932,0.24517304189435335,0.0,0.0,0.0,1.5,0.06762,2.121,0.0,0.0,1.7109999999999999,0.0,0.04207,0.030749615254301327,0.9121,0.02862754843427961,1.4695634904462842,0.3042406562179726,4.001862674050579,0.6390091881649869,0,0,1.2111080965997052,0.0,1.7512887627082159,1,1.0,1.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
